小区名称,response_id,url,板块名称,区名
水仙小区,5011000010592,https://sh.ke.com/xiaoqu/5011000010592/,安亭,嘉定
安亭瑞仕锦庭,509821540057724,https://sh.ke.com/xiaoqu/509821540057724/,安亭,嘉定
紫荆三村,5011000001526,https://sh.ke.com/xiaoqu/5011000001526/,安亭,嘉定
新城尚上城（商住）,5020048837755235,https://sh.ke.com/xiaoqu/5020048837755235/,安亭,嘉定
沁富佳苑,5011000012812,https://sh.ke.com/xiaoqu/5011000012812/,安亭,嘉定
玉兰四村,5011000013952,https://sh.ke.com/xiaoqu/5011000013952/,安亭,嘉定
润渡佳苑,5011000013045,https://sh.ke.com/xiaoqu/5011000013045/,安亭,嘉定
玉兰二村,5020053040281802,https://sh.ke.com/xiaoqu/5020053040281802/,安亭,嘉定
尚都国际酒店公寓,5011000003569,https://sh.ke.com/xiaoqu/5011000003569/,安亭,嘉定
澳丽映象,5011000002792,https://sh.ke.com/xiaoqu/5011000002792/,安亭,嘉定
大学里,5011063580465,https://sh.ke.com/xiaoqu/5011063580465/,安亭,嘉定
莱英北郡(公寓),5011000012658,https://sh.ke.com/xiaoqu/5011000012658/,安亭,嘉定
金桂一村,5011000001525,https://sh.ke.com/xiaoqu/5011000001525/,安亭,嘉定
安亭瑞仕华庭(别墅),5011000008872,https://sh.ke.com/xiaoqu/5011000008872/,安亭,嘉定
柏林映像,5011102208704,https://sh.ke.com/xiaoqu/5011102208704/,安亭,嘉定
古北萃庭(公寓),5011063974479,https://sh.ke.com/xiaoqu/5011063974479/,安亭,嘉定
莱茵郡,5011000011067,https://sh.ke.com/xiaoqu/5011000011067/,安亭,嘉定
世昶生活广场,5011000013293,https://sh.ke.com/xiaoqu/5011000013293/,安亭,嘉定
万立城(商业类),5011102209253,https://sh.ke.com/xiaoqu/5011102209253/,安亭,嘉定
日月光伯爵湾,5020034463893129,https://sh.ke.com/xiaoqu/5020034463893129/,安亭,嘉定
安亭新镇波恩风情,5012745558209131,https://sh.ke.com/xiaoqu/5012745558209131/,安亭,嘉定
承安翡翠公馆,5011000020495,https://sh.ke.com/xiaoqu/5011000020495/,安亭,嘉定
泰东公寓,5011000013058,https://sh.ke.com/xiaoqu/5011000013058/,安亭,嘉定
博泰景苑,5011000013255,https://sh.ke.com/xiaoqu/5011000013255/,安亭,嘉定
安亭新镇雅苑,5011000002176,https://sh.ke.com/xiaoqu/5011000002176/,安亭,嘉定
博泰新苑,5011000020504,https://sh.ke.com/xiaoqu/5011000020504/,安亭,嘉定
和亭佳苑,5011000014311,https://sh.ke.com/xiaoqu/5011000014311/,安亭,嘉定
安亭新苑,5011000001572,https://sh.ke.com/xiaoqu/5011000001572/,安亭,嘉定
龙安佳苑,5011000003786,https://sh.ke.com/xiaoqu/5011000003786/,安亭,嘉定
安亭新镇风苑,5011000011549,https://sh.ke.com/xiaoqu/5011000011549/,安亭,嘉定
莱英北郡(别墅),5011000019138,https://sh.ke.com/xiaoqu/5011000019138/,安亭,嘉定
芙蓉金厢园,5011000001807,https://sh.ke.com/xiaoqu/5011000001807/,安亭,嘉定
安亭新镇颂苑,5011000009981,https://sh.ke.com/xiaoqu/5011000009981/,安亭,嘉定
V6时代新源商务楼,5011000012483,https://sh.ke.com/xiaoqu/5011000012483/,安亭,嘉定
绿苑新城,5011000014888,https://sh.ke.com/xiaoqu/5011000014888/,安亭,嘉定
旭辉铂悦西郊,5011102208866,https://sh.ke.com/xiaoqu/5011102208866/,安亭,嘉定
万科西郊都会,5020040723518616,https://sh.ke.com/xiaoqu/5020040723518616/,安亭,嘉定
安亭新镇德绍豪斯,5011000010430,https://sh.ke.com/xiaoqu/5011000010430/,安亭,嘉定
协通公寓,5011000002397,https://sh.ke.com/xiaoqu/5011000002397/,安亭,嘉定
沁乐小区,5011000020413,https://sh.ke.com/xiaoqu/5011000020413/,安亭,嘉定
魏玛原墅(别墅),5011000012448,https://sh.ke.com/xiaoqu/5011000012448/,安亭,嘉定
安亭大厦,5011102209172,https://sh.ke.com/xiaoqu/5011102209172/,安亭,嘉定
沁乐佳苑,5011102209816,https://sh.ke.com/xiaoqu/5011102209816/,安亭,嘉定
宫宵公寓(嘉定),5011102209421,https://sh.ke.com/xiaoqu/5011102209421/,安亭,嘉定
芙蓉二街坊,5011000019779,https://sh.ke.com/xiaoqu/5011000019779/,安亭,嘉定
万科湖语森林,5020048135195409,https://sh.ke.com/xiaoqu/5020048135195409/,安亭,嘉定
金桂新村,5011102209119,https://sh.ke.com/xiaoqu/5011102209119/,安亭,嘉定
迎春新苑,5011000019775,https://sh.ke.com/xiaoqu/5011000019775/,安亭,嘉定
泰宸舒庭,5011000019358,https://sh.ke.com/xiaoqu/5011000019358/,安亭,嘉定
安亭新镇赋苑,5011000016327,https://sh.ke.com/xiaoqu/5011000016327/,安亭,嘉定
颖奕博园高尔夫别墅,5011000014102,https://sh.ke.com/xiaoqu/5011000014102/,安亭,嘉定
安亭雅苑,5011000012545,https://sh.ke.com/xiaoqu/5011000012545/,安亭,嘉定
迎春公寓,5011000019291,https://sh.ke.com/xiaoqu/5011000019291/,安亭,嘉定
嘉实上城名都(别墅),5011102208914,https://sh.ke.com/xiaoqu/5011102208914/,安亭,嘉定
昌吉路244号,5011187947057059,https://sh.ke.com/xiaoqu/5011187947057059/,安亭,嘉定
兰棠佳苑,5014577031220332,https://sh.ke.com/xiaoqu/5014577031220332/,安亭,嘉定
新虹桥时代公馆,5011000001217,https://sh.ke.com/xiaoqu/5011000001217/,安亭,嘉定
兴苑,5011000014726,https://sh.ke.com/xiaoqu/5011000014726/,安亭,嘉定
安礼香苑,5016389495336974,https://sh.ke.com/xiaoqu/5016389495336974/,安亭,嘉定
路劲上海派＋,5020044957536868,https://sh.ke.com/xiaoqu/5020044957536868/,安亭,嘉定
路劲上海派+嘉悦澜庭,5020055457489562,https://sh.ke.com/xiaoqu/5020055457489562/,安亭,嘉定
绿苑四村,5011102208690,https://sh.ke.com/xiaoqu/5011102208690/,安亭,嘉定
魏玛原墅(公寓),5011000005020,https://sh.ke.com/xiaoqu/5011000005020/,安亭,嘉定
方宝佳苑,5010774718984101,https://sh.ke.com/xiaoqu/5010774718984101/,安亭,嘉定
紫荆一村,5011000010449,https://sh.ke.com/xiaoqu/5011000010449/,安亭,嘉定
花园二村,5011000019087,https://sh.ke.com/xiaoqu/5011000019087/,安亭,嘉定
安亭新镇宾根花园(别墅),5011102208705,https://sh.ke.com/xiaoqu/5011102208705/,安亭,嘉定
安亭新镇宾根花园(公寓),5011102208780,https://sh.ke.com/xiaoqu/5011102208780/,安亭,嘉定
万科天籁湖畔,50000000004670,https://sh.ke.com/xiaoqu/50000000004670/,安亭,嘉定
新黄路11弄,5011102208762,https://sh.ke.com/xiaoqu/5011102208762/,安亭,嘉定
沁园别墅,5011000014065,https://sh.ke.com/xiaoqu/5011000014065/,安亭,嘉定
花中苑,5011000019352,https://sh.ke.com/xiaoqu/5011000019352/,安亭,嘉定
欧韵艺墅(公寓),5011000004626,https://sh.ke.com/xiaoqu/5011000004626/,安亭,嘉定
绿苑支路66弄,509977363955833,https://sh.ke.com/xiaoqu/509977363955833/,安亭,嘉定
绿苑二邨,5011000001495,https://sh.ke.com/xiaoqu/5011000001495/,安亭,嘉定
欧韵艺墅(别墅),5011000004074,https://sh.ke.com/xiaoqu/5011000004074/,安亭,嘉定
嘉鑫国际,5011000019379,https://sh.ke.com/xiaoqu/5011000019379/,安亭,嘉定
联民花园,5011000005203,https://sh.ke.com/xiaoqu/5011000005203/,安亭,嘉定
红湖小区,5011000018559,https://sh.ke.com/xiaoqu/5011000018559/,安亭,嘉定
昌吉路230号,5016389501104061,https://sh.ke.com/xiaoqu/5016389501104061/,安亭,嘉定
新黄路50号,509977363955841,https://sh.ke.com/xiaoqu/509977363955841/,安亭,嘉定
新黄路62号,509977363955842,https://sh.ke.com/xiaoqu/509977363955842/,安亭,嘉定
莱英国际,5011102208873,https://sh.ke.com/xiaoqu/5011102208873/,安亭,嘉定
绿苑一邨,5011000001642,https://sh.ke.com/xiaoqu/5011000001642/,安亭,嘉定
国际机电五金城,5011000016652,https://sh.ke.com/xiaoqu/5011000016652/,安亭,嘉定
安礼路258弄21号,5012970721292609,https://sh.ke.com/xiaoqu/5012970721292609/,安亭,嘉定
莱英悦都,507915360235949,https://sh.ke.com/xiaoqu/507915360235949/,安亭,嘉定
嘉正国际,5011000009229,https://sh.ke.com/xiaoqu/5011000009229/,安亭,嘉定
黄渡新天地,5011000020404,https://sh.ke.com/xiaoqu/5011000020404/,安亭,嘉定
黄渡镇劳动街163号,5015367171486214,https://sh.ke.com/xiaoqu/5015367171486214/,安亭,嘉定
绿地壹号街,5020037216041201,https://sh.ke.com/xiaoqu/5020037216041201/,安亭,嘉定
劳动街2号(黄渡镇),509977363956260,https://sh.ke.com/xiaoqu/509977363956260/,安亭,嘉定
桂圆别墅,5011000013027,https://sh.ke.com/xiaoqu/5011000013027/,安亭,嘉定
厂房嘉定区,5011000016707,https://sh.ke.com/xiaoqu/5011000016707/,安亭,嘉定
嘉安公路3333弄,5011000018678,https://sh.ke.com/xiaoqu/5011000018678/,安亭,嘉定
民丰路818号,5012970475925758,https://sh.ke.com/xiaoqu/5012970475925758/,安亭,嘉定
柴家弄54号,5015002105818857,https://sh.ke.com/xiaoqu/5015002105818857/,安亭,嘉定
新黄路7号,5016389506370280,https://sh.ke.com/xiaoqu/5016389506370280/,安亭,嘉定
新黄路15号,5016612386442477,https://sh.ke.com/xiaoqu/5016612386442477/,安亭,嘉定
方德路200弄,5011000018977,https://sh.ke.com/xiaoqu/5011000018977/,安亭,嘉定
安亭大众创意园,5011000019139,https://sh.ke.com/xiaoqu/5011000019139/,安亭,嘉定
昌吉路224号,5016389506369553,https://sh.ke.com/xiaoqu/5016389506369553/,安亭,嘉定
置天新世界精品广场,5011000004103,https://sh.ke.com/xiaoqu/5011000004103/,安亭,嘉定
世康大厦,5011000011249,https://sh.ke.com/xiaoqu/5011000011249/,安亭,嘉定
莱英郡城(写字楼),5011102208622,https://sh.ke.com/xiaoqu/5011102208622/,安亭,嘉定
新黄路58号,5011102208667,https://sh.ke.com/xiaoqu/5011102208667/,安亭,嘉定
墨玉路406号,5012970475925935,https://sh.ke.com/xiaoqu/5012970475925935/,安亭,嘉定
秦安路987号,5012970569249162,https://sh.ke.com/xiaoqu/5012970569249162/,安亭,嘉定
曹安公路2078弄1号,5012970599657572,https://sh.ke.com/xiaoqu/5012970599657572/,安亭,嘉定
曹安公路2078弄2号,5012970599657573,https://sh.ke.com/xiaoqu/5012970599657573/,安亭,嘉定
曹安公路2078弄3号,5012970599657574,https://sh.ke.com/xiaoqu/5012970599657574/,安亭,嘉定
方陆路88号,5012970599658077,https://sh.ke.com/xiaoqu/5012970599658077/,安亭,嘉定
文化街76-78号,5012970614862355,https://sh.ke.com/xiaoqu/5012970614862355/,安亭,嘉定
新源路55弄5号,5012970630066362,https://sh.ke.com/xiaoqu/5012970630066362/,安亭,嘉定
新源路55弄7号,5012970630066363,https://sh.ke.com/xiaoqu/5012970630066363/,安亭,嘉定
新源路55弄8号,5012970630066364,https://sh.ke.com/xiaoqu/5012970630066364/,安亭,嘉定
新源路55弄9号,5012970630066365,https://sh.ke.com/xiaoqu/5012970630066365/,安亭,嘉定
安驰路557号,5012970721292567,https://sh.ke.com/xiaoqu/5012970721292567/,安亭,嘉定
安谐路75号,5012970721292661,https://sh.ke.com/xiaoqu/5012970721292661/,安亭,嘉定
安谐路79号,5012970721292662,https://sh.ke.com/xiaoqu/5012970721292662/,安亭,嘉定
安智路79号,5012970721292756,https://sh.ke.com/xiaoqu/5012970721292756/,安亭,嘉定
新黄路85号,5013147378298859,https://sh.ke.com/xiaoqu/5013147378298859/,安亭,嘉定
昌吉路238号,5016389371080628,https://sh.ke.com/xiaoqu/5016389371080628/,安亭,嘉定
新黄路50-4号,5016389371080651,https://sh.ke.com/xiaoqu/5016389371080651/,安亭,嘉定
东港路6号,5016389495337667,https://sh.ke.com/xiaoqu/5016389495337667/,安亭,嘉定
柴家弄52号,5016389495337872,https://sh.ke.com/xiaoqu/5016389495337872/,安亭,嘉定
方中路61号,5016389506369850,https://sh.ke.com/xiaoqu/5016389506369850/,安亭,嘉定
塔山路398弄,5016389543047340,https://sh.ke.com/xiaoqu/5016389543047340/,安亭,嘉定
新黄路50-2号,5016389545929961,https://sh.ke.com/xiaoqu/5016389545929961/,安亭,嘉定
劳动街79号,5016389545930187,https://sh.ke.com/xiaoqu/5016389545930187/,安亭,嘉定
绿园新城(三期),5018158811383933,https://sh.ke.com/xiaoqu/5018158811383933/,安亭,嘉定
安驰路885号,5020020850993795,https://sh.ke.com/xiaoqu/5020020850993795/,安亭,嘉定
阜康西路88号,5020022640336214,https://sh.ke.com/xiaoqu/5020022640336214/,安亭,嘉定
方陆路70号,5020026572093333,https://sh.ke.com/xiaoqu/5020026572093333/,安亭,嘉定
方陆路78号,5020027530960276,https://sh.ke.com/xiaoqu/5020027530960276/,安亭,嘉定
方陆路72号,5020027535152925,https://sh.ke.com/xiaoqu/5020027535152925/,安亭,嘉定
方陆路76号,5020027535153602,https://sh.ke.com/xiaoqu/5020027535153602/,安亭,嘉定
上海派观澜雅庭,5020063039184372,https://sh.ke.com/xiaoqu/5020063039184372/,安亭,嘉定
劳动街43号,509821540319439,https://sh.ke.com/xiaoqu/509821540319439/,安亭,嘉定
丰庄十二街坊,5011000014538,https://sh.ke.com/xiaoqu/5011000014538/,丰庄,嘉定
丰庄十四街坊,5011000002149,https://sh.ke.com/xiaoqu/5011000002149/,丰庄,嘉定
丽景新苑,5011000012408,https://sh.ke.com/xiaoqu/5011000012408/,丰庄,嘉定
嘉宝都市港湾,5011000014330,https://sh.ke.com/xiaoqu/5011000014330/,丰庄,嘉定
金沙嘉苑,5011000012308,https://sh.ke.com/xiaoqu/5011000012308/,丰庄,嘉定
金丰新村,5011000011990,https://sh.ke.com/xiaoqu/5011000011990/,丰庄,嘉定
嘉秀新苑,5011000016577,https://sh.ke.com/xiaoqu/5011000016577/,丰庄,嘉定
金鼎香樟苑(西区),5011000001243,https://sh.ke.com/xiaoqu/5011000001243/,丰庄,嘉定
明日新苑,5011000012537,https://sh.ke.com/xiaoqu/5011000012537/,丰庄,嘉定
嘉善坊,5011000012360,https://sh.ke.com/xiaoqu/5011000012360/,丰庄,嘉定
金沙丽晶苑,5011000016482,https://sh.ke.com/xiaoqu/5011000016482/,丰庄,嘉定
泰宸新苑,5011000013660,https://sh.ke.com/xiaoqu/5011000013660/,丰庄,嘉定
嘉利坊,5011000014653,https://sh.ke.com/xiaoqu/5011000014653/,丰庄,嘉定
嘉和坊,5011000012085,https://sh.ke.com/xiaoqu/5011000012085/,丰庄,嘉定
住嘉佳园,5011000009625,https://sh.ke.com/xiaoqu/5011000009625/,丰庄,嘉定
泰宸景苑,5011000013281,https://sh.ke.com/xiaoqu/5011000013281/,丰庄,嘉定
栅桥小区,5011000016129,https://sh.ke.com/xiaoqu/5011000016129/,丰庄,嘉定
丰庄一村,5011000001426,https://sh.ke.com/xiaoqu/5011000001426/,丰庄,嘉定
嘉美坊,5011000012243,https://sh.ke.com/xiaoqu/5011000012243/,丰庄,嘉定
丰庄二村,5011000014713,https://sh.ke.com/xiaoqu/5011000014713/,丰庄,嘉定
丰庄四村,5011000001884,https://sh.ke.com/xiaoqu/5011000001884/,丰庄,嘉定
嘉秀坊,5011000017348,https://sh.ke.com/xiaoqu/5011000017348/,丰庄,嘉定
金祥坊,5011000014454,https://sh.ke.com/xiaoqu/5011000014454/,丰庄,嘉定
嘉尚坊,5011000014734,https://sh.ke.com/xiaoqu/5011000014734/,丰庄,嘉定
汇丰佳苑,5011000009439,https://sh.ke.com/xiaoqu/5011000009439/,丰庄,嘉定
金鼎香樟苑(东区),5020037199265330,https://sh.ke.com/xiaoqu/5020037199265330/,丰庄,嘉定
安盛苑,5011000003004,https://sh.ke.com/xiaoqu/5011000003004/,丰庄,嘉定
逸香园,5011000016191,https://sh.ke.com/xiaoqu/5011000016191/,丰庄,嘉定
嘉乐之春,5011000003418,https://sh.ke.com/xiaoqu/5011000003418/,丰庄,嘉定
嘉德坊,5011000012353,https://sh.ke.com/xiaoqu/5011000012353/,丰庄,嘉定
绿地新丰苑,5011102208290,https://sh.ke.com/xiaoqu/5011102208290/,丰庄,嘉定
嘉泰花园公寓,5011000014402,https://sh.ke.com/xiaoqu/5011000014402/,丰庄,嘉定
家旺新苑,5011000017996,https://sh.ke.com/xiaoqu/5011000017996/,丰庄,嘉定
中环财富杰座,5011000009828,https://sh.ke.com/xiaoqu/5011000009828/,丰庄,嘉定
梅川雅苑,5011000004834,https://sh.ke.com/xiaoqu/5011000004834/,丰庄,嘉定
丰庄十三街坊,5011000012722,https://sh.ke.com/xiaoqu/5011000012722/,丰庄,嘉定
三元及地苑,5011102208410,https://sh.ke.com/xiaoqu/5011102208410/,丰庄,嘉定
振鑫花苑,5011000003473,https://sh.ke.com/xiaoqu/5011000003473/,丰庄,嘉定
真建七街坊,5011000010037,https://sh.ke.com/xiaoqu/5011000010037/,丰庄,嘉定
华轩大厦,5011000013807,https://sh.ke.com/xiaoqu/5011000013807/,丰庄,嘉定
金沙江路2890弄1-7号,5020027525715506,https://sh.ke.com/xiaoqu/5020027525715506/,丰庄,嘉定
真南小区,5011000010012,https://sh.ke.com/xiaoqu/5011000010012/,丰庄,嘉定
金元坊,5011000002716,https://sh.ke.com/xiaoqu/5011000002716/,丰庄,嘉定
利金国际,5011000012382,https://sh.ke.com/xiaoqu/5011000012382/,丰庄,嘉定
锦银休闲广场,5011000002270,https://sh.ke.com/xiaoqu/5011000002270/,丰庄,嘉定
东珠苑,5011000012045,https://sh.ke.com/xiaoqu/5011000012045/,丰庄,嘉定
嘉印象,5011000013795,https://sh.ke.com/xiaoqu/5011000013795/,丰庄,嘉定
小金元,5011000000966,https://sh.ke.com/xiaoqu/5011000000966/,丰庄,嘉定
嘉福坊,5011000017277,https://sh.ke.com/xiaoqu/5011000017277/,丰庄,嘉定
志能新苑,5011000018557,https://sh.ke.com/xiaoqu/5011000018557/,丰庄,嘉定
兆地生活广场,5011000011171,https://sh.ke.com/xiaoqu/5011000011171/,丰庄,嘉定
福瑞大厦,5011000012899,https://sh.ke.com/xiaoqu/5011000012899/,丰庄,嘉定
轻纺公寓,5011000017866,https://sh.ke.com/xiaoqu/5011000017866/,丰庄,嘉定
V格时代广场,5011000002114,https://sh.ke.com/xiaoqu/5011000002114/,丰庄,嘉定
真新新村嘉德坊,509821540057842,https://sh.ke.com/xiaoqu/509821540057842/,丰庄,嘉定
威隆大厦,5011000013755,https://sh.ke.com/xiaoqu/5011000013755/,丰庄,嘉定
兆地商务金座,5011000001508,https://sh.ke.com/xiaoqu/5011000001508/,丰庄,嘉定
丰庄小区,5011000002390,https://sh.ke.com/xiaoqu/5011000002390/,丰庄,嘉定
真新商务楼,5011000013098,https://sh.ke.com/xiaoqu/5011000013098/,丰庄,嘉定
曹安国际商城,5011000013199,https://sh.ke.com/xiaoqu/5011000013199/,丰庄,嘉定
轻纺市场,5011000019198,https://sh.ke.com/xiaoqu/5011000019198/,丰庄,嘉定
曹安公路1685号,5011000000931,https://sh.ke.com/xiaoqu/5011000000931/,丰庄,嘉定
金沙江路2890弄6号,5012970751701681,https://sh.ke.com/xiaoqu/5012970751701681/,丰庄,嘉定
光复西路333号,5013537488154684,https://sh.ke.com/xiaoqu/5013537488154684/,丰庄,嘉定
利富商都,5011000000627,https://sh.ke.com/xiaoqu/5011000000627/,丰庄,嘉定
新郁路822号,5011000000640,https://sh.ke.com/xiaoqu/5011000000640/,丰庄,嘉定
曹安国际汽配城,5011000019575,https://sh.ke.com/xiaoqu/5011000019575/,丰庄,嘉定
曹安公路1877号,5011102208522,https://sh.ke.com/xiaoqu/5011102208522/,丰庄,嘉定
曹安路1600号,5012970459410989,https://sh.ke.com/xiaoqu/5012970459410989/,丰庄,嘉定
窝趣公寓,5012970459410990,https://sh.ke.com/xiaoqu/5012970459410990/,丰庄,嘉定
曹安路1685号,5012970459410991,https://sh.ke.com/xiaoqu/5012970459410991/,丰庄,嘉定
双河路460号,5012970782109834,https://sh.ke.com/xiaoqu/5012970782109834/,丰庄,嘉定
定边路72号,5015524490916769,https://sh.ke.com/xiaoqu/5015524490916769/,丰庄,嘉定
嘉定区曹安公路1611号,5020022210310183,https://sh.ke.com/xiaoqu/5020022210310183/,丰庄,嘉定
金沙江路2892号,5020025306961508,https://sh.ke.com/xiaoqu/5020025306961508/,丰庄,嘉定
丰庄北路415号,5020027929673160,https://sh.ke.com/xiaoqu/5020027929673160/,丰庄,嘉定
华亭佳苑,5011000013056,https://sh.ke.com/xiaoqu/5011000013056/,华亭,嘉定
绿洲华亭茗苑,508419989008198,https://sh.ke.com/xiaoqu/508419989008198/,华亭,嘉定
锦洋华园,5011102210194,https://sh.ke.com/xiaoqu/5011102210194/,华亭,嘉定
嘉行公路3154弄,5013652418900436,https://sh.ke.com/xiaoqu/5013652418900436/,华亭,嘉定
沪华中路992弄,5016389495337171,https://sh.ke.com/xiaoqu/5016389495337171/,华亭,嘉定
嘉唐公路2570弄,5016389506370463,https://sh.ke.com/xiaoqu/5016389506370463/,华亭,嘉定
浏翔公路7016弄,5011102210196,https://sh.ke.com/xiaoqu/5011102210196/,华亭,嘉定
高石路953号,5016389398891280,https://sh.ke.com/xiaoqu/5016389398891280/,华亭,嘉定
高石路967号,5016389501103491,https://sh.ke.com/xiaoqu/5016389501103491/,华亭,嘉定
高石路961号,5016389506369771,https://sh.ke.com/xiaoqu/5016389506369771/,华亭,嘉定
清水颐园,5011000010669,https://sh.ke.com/xiaoqu/5011000010669/,嘉定老城,嘉定
桃园小区(嘉定),5011000005024,https://sh.ke.com/xiaoqu/5011000005024/,嘉定老城,嘉定
李园二村,5011000012142,https://sh.ke.com/xiaoqu/5011000012142/,嘉定老城,嘉定
李园一村,5011000020419,https://sh.ke.com/xiaoqu/5011000020419/,嘉定老城,嘉定
嘉丰佳苑,5011000013529,https://sh.ke.com/xiaoqu/5011000013529/,嘉定老城,嘉定
梅园新村(嘉定),5011000000158,https://sh.ke.com/xiaoqu/5011000000158/,嘉定老城,嘉定
南苑七村,5011000010204,https://sh.ke.com/xiaoqu/5011000010204/,嘉定老城,嘉定
南苑一村,5011000009263,https://sh.ke.com/xiaoqu/5011000009263/,嘉定老城,嘉定
南苑二村,5011000010590,https://sh.ke.com/xiaoqu/5011000010590/,嘉定老城,嘉定
浦发香舍(公寓),5011000003266,https://sh.ke.com/xiaoqu/5011000003266/,嘉定老城,嘉定
民乐社区南苑六村,5011000000177,https://sh.ke.com/xiaoqu/5011000000177/,嘉定老城,嘉定
南苑五村,5011000000646,https://sh.ke.com/xiaoqu/5011000000646/,嘉定老城,嘉定
南苑八村,5011000011149,https://sh.ke.com/xiaoqu/5011000011149/,嘉定老城,嘉定
南北周,5011000000176,https://sh.ke.com/xiaoqu/5011000000176/,嘉定老城,嘉定
南苑四村,5011000000767,https://sh.ke.com/xiaoqu/5011000000767/,嘉定老城,嘉定
叶城五街坊,5011000010434,https://sh.ke.com/xiaoqu/5011000010434/,嘉定老城,嘉定
塔城路800弄,5011000008629,https://sh.ke.com/xiaoqu/5011000008629/,嘉定老城,嘉定
三皇桥小区,5011000003720,https://sh.ke.com/xiaoqu/5011000003720/,嘉定老城,嘉定
绿洲丰怡园,5011000000775,https://sh.ke.com/xiaoqu/5011000000775/,嘉定老城,嘉定
桃园新村(嘉定),5011102210249,https://sh.ke.com/xiaoqu/5011102210249/,嘉定老城,嘉定
叶城三街坊,5011000003640,https://sh.ke.com/xiaoqu/5011000003640/,嘉定老城,嘉定
叶城二街坊,5011000010750,https://sh.ke.com/xiaoqu/5011000010750/,嘉定老城,嘉定
塔城小区,5011000010759,https://sh.ke.com/xiaoqu/5011000010759/,嘉定老城,嘉定
金地格林世界(春岸城),5011000017978,https://sh.ke.com/xiaoqu/5011000017978/,嘉定老城,嘉定
景河名苑,5011000000311,https://sh.ke.com/xiaoqu/5011000000311/,嘉定老城,嘉定
小囡桥小区,5011000001124,https://sh.ke.com/xiaoqu/5011000001124/,嘉定老城,嘉定
民乐路100弄,5011000001227,https://sh.ke.com/xiaoqu/5011000001227/,嘉定老城,嘉定
金沙小区,5011000011373,https://sh.ke.com/xiaoqu/5011000011373/,嘉定老城,嘉定
南苑十村,5011000012827,https://sh.ke.com/xiaoqu/5011000012827/,嘉定老城,嘉定
城南新村,5011000014697,https://sh.ke.com/xiaoqu/5011000014697/,嘉定老城,嘉定
南苑九村,5011000001643,https://sh.ke.com/xiaoqu/5011000001643/,嘉定老城,嘉定
南苑三村,5011000000969,https://sh.ke.com/xiaoqu/5011000000969/,嘉定老城,嘉定
塔城路850弄,5011000000033,https://sh.ke.com/xiaoqu/5011000000033/,嘉定老城,嘉定
右岸嘉园,5011000012473,https://sh.ke.com/xiaoqu/5011000012473/,嘉定老城,嘉定
银杏小区,5011000000354,https://sh.ke.com/xiaoqu/5011000000354/,嘉定老城,嘉定
丽景小区,5011000010454,https://sh.ke.com/xiaoqu/5011000010454/,嘉定老城,嘉定
新城香溢都荟,509821540057229,https://sh.ke.com/xiaoqu/509821540057229/,嘉定老城,嘉定
嘉定新城,5011000004384,https://sh.ke.com/xiaoqu/5011000004384/,嘉定老城,嘉定
桃园公寓(嘉定),5011000013046,https://sh.ke.com/xiaoqu/5011000013046/,嘉定老城,嘉定
